sName,sSymbol,eligble voters,voters,droped,valid,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,district,subdistrict,Natural area,Municipal status,Metropolitan affiliation,religion,Total Population 2018,Jews and others,Thereof: Jews,Arabs,Founding year,Current type of locality,Organizational affiliation,Coordinates,height,Planning Commission,Police space,year,Cluster Local Authorities
Ammihay,3824,73,66,0,66,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,1,7,5,0,5,0,0,0,7,74,0.0,73.0,0.0,1.0,198.0,198.0,198.0,0.0,2018,370,0.0,2311666140.0,725.0,711.0,10003299.0,2018,0.0
Amminadav,779,634,449,1,448,0,53,0,0,0,34,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,0,0,0,0,0,177,0,0,0,159,13,1,0,0,0,0,0,1,11,111.0,26.0,444.0,1.0,1126.0,1126.0,1112.0,0.0,1950,310,1.0,2135062877.0,796.0,151.0,10002521.0,2018,0.0
Ammi'ad,385,431,267,1,266,0,71,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,17,0,0,0,171,1,0,0,0,0,0,0,2,21,213.0,1.0,0.0,1.0,441.0,440.0,429.0,1.0,1946,330,15.0,2509375929.0,223.0,253.0,10004540.0,2018,211.0
Ammi'oz,318,208,140,1,139,0,5,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,63,0,0,0,37,23,0,0,0,0,0,0,6,62,622.0,38.0,0.0,1.0,206.0,205.0,204.0,1.0,1957,310,1.0,1440657325.0,120.0,651.0,10001893.0,2018,620.0
Ammiqam,773,523,395,1,394,0,65,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,13,0,0,0,0,0,69,0,0,1,225,2,1,0,0,0,0,0,3,32,323.0,45.0,0.0,1.0,738.0,738.0,713.0,0.0,1950,310,9.0,2022171878.0,70.0,351.0,10004333.0,2018,0.0
Amir,319,493,351,3,348,0,146,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,0,0,0,0,0,20,0,0,0,170,0,0,0,0,0,0,0,2,21,211.0,1.0,0.0,1.0,592.0,589.0,561.0,3.0,1939,330,15.0,2582378705.0,75.0,253.0,10004591.0,2018,211.0
Immanu'el,3660,2261,1659,2,1657,0,1,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,166,0,0,0,6,748,631,0,57,0,0,0,7,73,0.0,99.0,145.0,1.0,3693.0,3693.0,3690.0,0.0,1983,190,0.0,2131767440.0,250.0,708.0,10003262.0,2018,0.0
Amqa,708,576,449,3,446,0,7,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,295,0,0,0,47,31,27,0,3,0,0,0,2,24,245.0,4.0,0.0,1.0,753.0,753.0,742.0,0.0,1949,310,1.0,2154876490.0,59.0,201.0,10004302.0,2018,212.0
Enav,3712,505,429,1,428,0,0,0,0,0,177,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,163,0,0,0,3,54,7,0,22,0,0,0,7,73,0.0,72.0,0.0,1.0,859.0,859.0,857.0,0.0,1981,370,11.0,2120668784.0,239.0,710.0,10003262.0,2018,0.0
Isifya,534,9170,5136,40,5096,0,390,2,0,0,14,0,0,0,0,4,0,0,0,5,0,0,0,1,0,0,5,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11,1557,0,3,399,1,1,0,0,0,149,0,1,1,2530,8,9,0,1,0,0,0,3,31,311.0,99.0,223.0,2.0,12354.0,183.0,111.0,12171.0,0,270,0.0,2063873586.0,359.0,356.0,10004171.0,2018,0.0
Afula,7700,41761,26407,163,26244,3,664,2,0,0,896,0,24,0,0,3,4,0,0,5,0,0,1,1,0,0,16,10,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,4,63,0,3,2778,6,1,0,0,1,13820,0,6,12,4571,2054,1135,0,154,3,0,0,2,23,234.0,0.0,0.0,1.0,51737.0,51223.0,46291.0,514.0,1925,150,0.0,2286172472.0,54.0,215.0,10004394.0,2018,213.0
Ez Efrayim,3778,1356,1072,3,1069,0,9,0,0,0,354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,30,0,0,0,0,0,485,0,0,1,110,57,16,0,6,0,0,0,7,73,0.0,72.0,145.0,1.0,2292.0,2292.0,2226.0,0.0,1985,190,0.0,2046166960.0,148.0,710.0,10003262.0,2018,0.0
Atsmon Segev,917,898,664,1,663,0,141,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,6,0,0,0,0,0,43,0,0,0,446,3,0,0,0,0,0,0,2,24,241.0,56.0,241.0,1.0,1120.0,1115.0,1105.0,5.0,1953,370,13.0,2239175235.0,267.0,205.0,10004513.0,2018,210.0
Arrabe,531,16725,12066,35,12031,0,19,1,0,0,4,0,0,0,0,0,0,0,0,13,0,0,0,8,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,11899,0,5,1,0,0,0,0,0,19,0,1,1,39,5,8,0,1,0,0,0,2,24,241.0,0.0,0.0,2.0,25369.0,41.0,0.0,25328.0,0,260,0.0,2319775077.0,180.0,262.0,10004513.0,2018,0.0
Aramsha,1246,1029,549,4,545,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,378,0,0,1,0,0,0,0,0,37,0,1,0,82,17,0,0,0,0,0,0,2,24,244.0,4.0,0.0,2.0,1662.0,0.0,0.0,1662.0,0,450,0.0,2214477704.0,320.0,201.0,10004302.0,2018,212.0
Arab Al Naim,1335,517,285,6,279,1,3,3,0,0,3,0,0,0,0,0,0,0,0,4,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,103,0,0,0,0,1,0,0,0,117,0,1,0,29,3,0,0,3,1,0,0,2,24,241.0,56.0,241.0,2.0,788.0,0.0,0.0,788.0,0,450,0.0,2274875480.0,249.0,205.0,10004513.0,2018,210.0
Arad,2560,21515,12774,92,12682,2,456,1,0,0,318,0,13,0,0,9,3,0,0,2,0,0,2,1,0,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,165,0,2,2494,3,1,0,0,5,2790,0,4,10,2989,274,3090,0,29,3,0,0,6,62,623.0,0.0,0.0,1.0,26451.0,25632.0,21427.0,819.0,1961,160,0.0,2203657414.0,-32.0,610.0,10001911.0,2018,610.0
Arugot,593,673,544,1,543,0,54,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,149,0,0,0,310,9,0,0,1,0,0,0,6,61,611.0,33.0,143.0,1.0,1164.0,1164.0,1133.0,0.0,1949,310,1.0,1785162692.0,60.0,616.0,10001821.0,2018,420.0
Ar'ara,637,13286,9119,38,9081,0,32,0,0,0,4,0,0,0,0,0,1,0,0,4,0,0,0,8,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,4,8960,0,2,1,0,0,0,0,0,19,0,1,1,22,10,3,0,3,0,0,0,3,32,323.0,99.0,0.0,2.0,24904.0,44.0,13.0,24860.0,0,260,0.0,2086871174.0,90.0,354.0,10004233.0,2018,0.0
Ar'ara-BaNegev,1192,8586,5113,26,5087,3,125,0,0,0,2,0,0,0,0,0,1,0,0,3,0,0,3,4,0,0,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,7,4871,0,5,1,2,0,0,0,0,13,0,2,0,28,6,1,0,2,1,0,0,6,62,623.0,99.0,0.0,2.0,17640.0,7.0,1.0,17633.0,0,270,0.0,2021956302.0,410.0,652.0,15003711.0,2018,610.0
Aseret,591,897,701,2,699,0,81,0,0,0,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11,0,0,0,0,0,103,0,0,0,479,3,3,0,0,0,0,0,4,44,441.0,32.0,143.0,1.0,998.0,998.0,986.0,0.0,1954,350,0.0,1761763696.0,49.0,456.0,15002488.0,2018,0.0
Atlit,53,5921,4257,11,4246,0,281,0,0,0,176,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28,0,0,130,0,1,0,0,0,1632,0,0,1,1743,195,39,0,15,0,0,0,3,32,321.0,15.0,223.0,1.0,8047.0,7977.0,7752.0,70.0,1904,180,0.0,1948973295.0,4.0,303.0,10004710.0,2018,0.0
Otni'el,3748,460,346,0,346,0,0,0,0,0,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,6,14,8,0,9,0,0,0,7,77,0.0,78.0,0.0,1.0,1037.0,1037.0,1035.0,0.0,1983,370,11.0,2027959416.0,677.0,715.0,15003512.0,2018,0.0
Paran,1151,370,260,1,259,0,40,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,17,0,0,0,195,0,0,0,0,0,0,0,6,62,625.0,54.0,0.0,1.0,481.0,478.0,462.0,3.0,1972,310,1.0,2146947481.0,99.0,657.0,10001918.0,2018,610.0
Pedu'el,3768,1092,933,0,933,0,1,0,0,0,669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,193,0,0,0,5,28,25,0,10,0,0,0,7,73,0.0,72.0,145.0,1.0,1910.0,1910.0,1908.0,0.0,1984,370,2.0,2050866319.0,328.0,710.0,10003262.0,2018,0.0
Peduyim,750,338,248,1,247,0,5,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,143,0,0,0,34,25,6,0,4,0,0,0,6,62,622.0,42.0,344.0,1.0,497.0,497.0,486.0,0.0,1950,310,1.0,1629858183.0,110.0,651.0,10001893.0,2018,620.0
Pedaya,838,598,465,1,464,0,13,0,0,0,19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,290,0,0,0,99,33,0,0,3,0,0,0,4,43,432.0,30.0,143.0,1.0,818.0,818.0,816.0,0.0,1951,310,1.0,1889964061.0,89.0,426.0,10002228.0,2018,0.0
Poriyya-Kefar Avoda,1104,265,184,1,183,0,1,0,0,0,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,119,0,0,0,30,13,2,0,3,0,0,0,2,22,221.0,6.0,0.0,1.0,375.0,375.0,359.0,0.0,1949,350,0.0,2515473616.0,-12.0,214.0,10004552.0,2018,214.0
Poriyya-Newe Oved,1105,1019,708,3,705,0,26,0,0,0,31,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,477,0,1,0,89,49,4,0,6,0,0,0,2,22,221.0,6.0,0.0,1.0,1202.0,1189.0,1127.0,13.0,1949,350,0.0,2506573889.0,104.0,214.0,10004552.0,2018,214.0
Poriyya Illit,1313,870,575,4,571,0,33,0,0,0,21,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,23,0,0,0,0,0,298,0,0,0,149,19,6,0,4,0,0,0,2,22,221.0,6.0,0.0,1.0,1117.0,1070.0,960.0,47.0,1955,350,0.0,2515473737.0,73.0,214.0,10004552.0,2018,214.0
Fureidis,537,8696,5222,34,5188,0,36,1,0,0,5,0,0,0,0,3,2,0,0,3,0,0,0,3,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5002,0,1,0,0,0,0,0,0,19,0,0,0,35,68,0,0,0,0,0,0,3,32,321.0,99.0,0.0,2.0,13085.0,16.0,7.0,13069.0,0,270,0.0,1957972265.0,10.0,353.0,10004333.0,2018,0.0
Porat,767,904,673,3,670,0,5,0,0,0,32,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11,0,0,0,0,0,416,0,0,0,44,140,8,0,11,0,0,0,4,41,411.0,18.0,141.0,1.0,1256.0,1256.0,1248.0,0.0,1950,310,2.0,1955168698.0,44.0,412.0,15000060.0,2018,0.0
Pattish,749,665,538,2,536,0,7,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,287,0,0,0,55,154,4,0,2,0,0,0,6,62,622.0,42.0,344.0,1.0,909.0,909.0,904.0,0.0,1950,310,1.0,1581058190.0,85.0,651.0,10001893.0,2018,620.0
Palmahim,597,591,442,0,442,0,147,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,45,0,0,0,234,4,0,0,0,0,0,0,4,44,442.0,27.0,143.0,1.0,659.0,659.0,638.0,0.0,1949,330,15.0,1723664904.0,3.0,456.0,15002488.0,2018,0.0
Pene Hever,3723,229,175,2,173,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,4,5,35,0,7,0,0,0,7,77,0.0,78.0,0.0,1.0,586.0,586.0,586.0,0.0,1982,370,11.0,2157559933.0,756.0,715.0,15003512.0,2018,0.0
Pesagot,3659,995,843,1,842,0,0,0,0,0,574,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,0,0,1,8,10,56,0,7,0,0,0,7,74,0.0,73.0,445.0,1.0,1903.0,1903.0,1903.0,0.0,1981,370,11.0,2213864510.0,762.0,711.0,10003299.0,2018,0.0
Fassuta,535,2627,1604,8,1596,0,104,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1269,0,0,147,0,0,0,0,0,21,0,0,0,45,3,0,0,0,1,0,0,2,24,244.0,99.0,0.0,2.0,3149.0,7.0,0.0,3142.0,0,290,0.0,2292977259.0,438.0,258.0,10004484.0,2018,212.0
Pa'ame Tashaz,2059,384,304,0,304,0,6,0,0,0,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,146,0,0,0,48,78,4,0,2,0,0,0,6,62,621.0,42.0,0.0,1.0,558.0,558.0,556.0,0.0,1953,310,1.0,1708459426.0,169.0,651.0,10001930.0,2018,620.0
Peza'el,3615,239,187,1,186,0,5,0,0,0,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,81,0,0,0,72,0,0,0,1,0,0,0,7,75,0.0,75.0,0.0,1.0,283.0,283.0,283.0,0.0,1975,310,1.0,2419266123.0,-252.0,712.0,10003262.0,2018,0.0
Peqi'in (Buqei'a),536,4417,2964,20,2944,0,341,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,942,0,0,858,1,1,0,0,0,158,0,0,2,575,52,0,0,2,0,0,0,2,24,243.0,99.0,0.0,2.0,5815.0,1.0,0.0,5814.0,0,280,0.0,2313676484.0,469.0,258.0,10004484.0,2018,0.0
Peqi'in Hadasha,281,323,270,1,269,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,161,0,0,0,18,81,1,0,0,0,0,0,2,24,243.0,52.0,0.0,1.0,547.0,520.0,511.0,27.0,1955,310,19.0,2305376539.0,500.0,255.0,10004484.0,2018,212.0
Pardes Hanna-Karkur,7800,30567,21841,83,21758,0,2380,1,0,0,999,0,15,0,0,2,2,0,0,1,0,0,0,2,0,0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,2,163,0,1,883,1,4,0,0,0,7227,0,3,16,8738,1111,154,0,42,1,0,0,3,32,324.0,99.0,0.0,1.0,42083.0,42035.0,40787.0,48.0,1913,160,0.0,1979570875.0,19.0,308.0,10004261.0,2018,0.0
Pardesiyya,171,5005,3783,10,3773,0,276,0,0,0,158,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,94,1,1,0,0,0,1072,0,1,1,2032,102,15,0,12,0,0,0,4,41,411.0,99.0,141.0,1.0,5830.0,5828.0,5763.0,2.0,1942,180,0.0,1917869028.0,49.0,457.0,15000060.0,2018,0.0
Parod,599,438,314,2,312,0,66,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,8,0,0,0,0,0,40,0,0,0,189,0,0,0,1,0,0,0,2,21,212.0,2.0,0.0,1.0,566.0,565.0,549.0,1.0,1949,330,15.0,2407675967.0,372.0,209.0,10004528.0,2018,211.0
Perazon,2053,290,216,1,215,0,11,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,138,0,0,1,30,10,3,0,5,0,0,0,2,23,234.0,8.0,0.0,1.0,326.0,326.0,323.0,0.0,1953,310,1.0,2294471684.0,71.0,204.0,10004394.0,2018,213.0
Peri Gan,1231,168,110,0,110,0,9,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,61,0,0,0,28,1,0,0,0,0,0,0,6,62,622.0,38.0,0.0,1.0,242.0,242.0,241.0,0.0,1981,310,6.0,1385557032.0,88.0,651.0,10001893.0,2018,620.0
Petah Tiqwa,7900,191908,132135,646,131489,11,5045,16,0,0,11937,0,118,0,0,3,26,0,0,1,0,0,5,10,0,0,21,34,0,0,0,0,0,0,13,0,0,0,0,0,0,9,0,28,191,0,13,11421,28,10,0,0,4,47257,0,20,104,37442,10805,6346,0,565,6,0,0,4,42,422.0,0.0,132.0,1.0,244275.0,243936.0,224209.0,339.0,1878,130,0.0,1894266579.0,10.0,410.0,10002116.0,2018,0.0
Petahya,839,612,482,4,478,0,15,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,262,0,0,0,138,33,1,0,3,0,0,0,4,43,432.0,30.0,143.0,1.0,839.0,839.0,833.0,0.0,1951,310,6.0,1892964165.0,89.0,426.0,10002228.0,2018,0.0
Ze'elim,413,394,271,0,271,0,94,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,31,0,0,0,127,0,2,0,1,0,0,0,6,62,622.0,38.0,0.0,1.0,464.0,464.0,424.0,0.0,1947,330,15.0,1555756821.0,140.0,651.0,10001893.0,2018,620.0
Zviyya,1180,268,198,0,198,0,31,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,16,0,0,2,141,0,0,0,0,0,0,0,2,24,242.0,56.0,0.0,1.0,327.0,327.0,322.0,0.0,1979,370,19.0,2313575499.0,226.0,205.0,10004513.0,2018,210.0
Ziv'on,1213,163,138,2,136,0,59,0,0,0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,5,0,0,0,57,0,1,0,0,0,0,0,2,24,244.0,1.0,0.0,1.0,245.0,245.0,222.0,0.0,1980,330,15.0,2392477007.0,731.0,253.0,10004528.0,2018,211.0
Zova,465,618,390,0,390,0,172,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,8,0,0,0,0,0,22,0,0,0,179,0,1,0,0,0,0,0,1,11,111.0,26.0,444.0,1.0,636.0,636.0,614.0,0.0,1948,330,15.0,2114063231.0,694.0,151.0,15000597.0,2018,0.0
Zohar,1136,450,304,0,304,0,21,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,156,0,0,0,96,17,1,0,0,0,0,0,6,62,622.0,38.0,0.0,1.0,454.0,453.0,432.0,1.0,1973,350,0.0,1452657190.0,130.0,651.0,10001893.0,2018,620.0
Zufim,3791,1444,1151,2,1149,0,27,0,0,0,418,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,34,0,0,0,0,0,413,0,1,2,169,41,18,0,19,0,0,0,7,73,0.0,72.0,145.0,1.0,2369.0,2358.0,2292.0,11.0,1989,190,0.0,2010167832.0,126.0,710.0,10003262.0,2018,0.0
Zofit,198,799,597,0,597,0,115,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,9,0,0,0,0,0,53,0,0,1,400,1,2,0,0,0,0,0,4,42,421.0,20.0,141.0,1.0,1271.0,1271.0,1255.0,0.0,1933,310,1.0,1926967776.0,50.0,417.0,10002133.0,2018,0.0
Zofar,1150,352,267,0,267,0,35,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,10,0,0,0,0,0,17,0,0,0,190,0,0,0,0,0,0,0,6,62,625.0,54.0,0.0,1.0,440.0,439.0,427.0,1.0,1970,310,1.0,2171749669.0,-16.0,657.0,10001918.0,2018,610.0
Zuqi Yam,1102,165,119,0,119,0,24,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20,0,0,0,69,2,1,0,0,0,0,0,4,41,411.0,16.0,141.0,1.0,264.0,264.0,264.0,0.0,1956,350,0.0,1869369644.0,26.0,409.0,10002089.0,2018,0.0
Zuqim,1262,190,138,0,138,0,32,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,12,0,0,0,84,0,0,0,1,0,0,0,6,62,625.0,54.0,0.0,1.0,323.0,323.0,314.0,0.0,1983,370,0.0,2157948903.0,28.0,657.0,10001918.0,2018,610.0
Zur Hadassa,1113,6051,4529,14,4515,0,524,6,0,0,425,0,6,0,0,2,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,33,0,2,239,0,0,0,0,0,1588,0,0,10,1577,69,19,0,8,0,0,0,1,11,111.0,26.0,444.0,1.0,9583.0,9561.0,9068.0,22.0,1960,180,0.0,2091262495.0,657.0,151.0,15000597.0,2018,0.0
Zur Yizhaq,1345,3517,2888,8,2880,0,244,0,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,118,0,0,0,0,0,604,0,0,3,1743,39,5,0,6,0,0,0,4,42,421.0,20.0,141.0,1.0,6044.0,6031.0,5836.0,13.0,2007,180,0.0,2001068308.0,81.0,417.0,10002155.0,2018,0.0
Zur Moshe,276,1856,1434,2,1432,0,171,0,0,0,47,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,5,0,0,31,0,0,0,0,0,190,0,0,1,969,4,6,0,2,1,0,0,4,41,411.0,18.0,141.0,1.0,3343.0,3336.0,3293.0,7.0,1937,190,0.0,1920868938.0,40.0,412.0,15000060.0,2018,0.0
Zur Natan,1148,228,166,2,164,0,12,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,7,0,0,0,0,0,54,0,0,0,85,0,0,0,1,0,0,0,4,42,421.0,20.0,141.0,1.0,318.0,318.0,315.0,0.0,1970,320,9.0,2014368303.0,160.0,417.0,10002155.0,2018,0.0
Zuri'el,774,294,216,2,214,0,14,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,133,0,0,0,37,16,0,0,2,0,0,0,2,24,243.0,52.0,0.0,1.0,335.0,332.0,327.0,3.0,1950,310,1.0,2296776797.0,597.0,255.0,10004484.0,2018,212.0
Zurit,1221,721,557,0,557,0,63,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,67,0,0,0,372,1,4,0,0,0,0,0,2,24,242.0,56.0,241.0,1.0,907.0,906.0,888.0,1.0,1981,370,9.0,2239675642.0,257.0,205.0,10004465.0,2018,210.0
